UF;Tipo Crime;Ano;Mês;Sexo da Vítima;Vítimas
RS;Lesão corporal seguida de morte;2021;dezembro;Feminino;0
RS;Lesão corporal seguida de morte;2021;dezembro;Masculino;5
RS;Lesão corporal seguida de morte;2021;dezembro;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2021;janeiro;Feminino;1
RS;Roubo seguido de morte (latrocínio);2021;janeiro;Masculino;4
RS;Roubo seguido de morte (latrocínio);2021;fevereiro;Feminino;0
RS;Roubo seguido de morte (latrocínio);2021;fevereiro;Masculino;1
RS;Roubo seguido de morte (latrocínio);2021;fevereiro;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2021;março;Feminino;3
RS;Roubo seguido de morte (latrocínio);2021;março;Masculino;8
RS;Roubo seguido de morte (latrocínio);2021;março;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2021;abril;Feminino;1
RS;Roubo seguido de morte (latrocínio);2021;abril;Masculino;2
RS;Roubo seguido de morte (latrocínio);2021;abril;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2021;maio;Feminino;0
RS;Roubo seguido de morte (latrocínio);2021;maio;Masculino;3
RS;Roubo seguido de morte (latrocínio);2021;maio;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2021;junho;Feminino;0
RS;Roubo seguido de morte (latrocínio);2021;junho;Masculino;6
RS;Roubo seguido de morte (latrocínio);2021;junho;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2021;julho;Feminino;1
RS;Roubo seguido de morte (latrocínio);2021;julho;Masculino;8
RS;Roubo seguido de morte (latrocínio);2021;julho;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2021;agosto;Feminino;0
RS;Roubo seguido de morte (latrocínio);2021;agosto;Masculino;3
RS;Roubo seguido de morte (latrocínio);2021;agosto;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2021;setembro;Feminino;1
RS;Roubo seguido de morte (latrocínio);2021;setembro;Masculino;4
RS;Roubo seguido de morte (latrocínio);2021;setembro;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2021;outubro;Feminino;0
RS;Roubo seguido de morte (latrocínio);2021;outubro;Masculino;2
RS;Roubo seguido de morte (latrocínio);2021;outubro;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2021;novembro;Feminino;0
RS;Roubo seguido de morte (latrocínio);2021;novembro;Masculino;1
RS;Roubo seguido de morte (latrocínio);2021;novembro;Sexo NI;0
RS;Roubo seguido de morte (latrocínio);2021;dezembro;Feminino;3
RS;Roubo seguido de morte (latrocínio);2021;dezembro;Masculino;8
RS;Roubo seguido de morte (latrocínio);2021;dezembro;Sexo NI;0
RO;Homicídio doloso;2021;janeiro;Feminino;1
RO;Homicídio doloso;2021;janeiro;Masculino;32
RO;Homicídio doloso;2021;janeiro;Sexo NI;0
RO;Homicídio doloso;2021;fevereiro;Feminino;3
RO;Homicídio doloso;2021;fevereiro;Masculino;21
RO;Homicídio doloso;2021;fevereiro;Sexo NI;0
RO;Homicídio doloso;2021;março;Feminino;3
RO;Homicídio doloso;2021;março;Masculino;22
RO;Homicídio doloso;2021;março;Sexo NI;0
RO;Homicídio doloso;2021;abril;Feminino;3
RO;Homicídio doloso;2021;abril;Masculino;33
RO;Homicídio doloso;2021;abril;Sexo NI;0
RO;Homicídio doloso;2021;maio;Feminino;3
RO;Homicídio doloso;2021;maio;Masculino;31
RO;Homicídio doloso;2021;maio;Sexo NI;0
RO;Homicídio doloso;2021;junho;Feminino;4
RO;Homicídio doloso;2021;junho;Masculino;46
RO;Homicídio doloso;2021;junho;Sexo NI;1
RO;Homicídio doloso;2021;julho;Feminino;1
RO;Homicídio doloso;2021;julho;Masculino;30
RO;Homicídio doloso;2021;julho;Sexo NI;0
RO;Homicídio doloso;2021;agosto;Feminino;1
RO;Homicídio doloso;2021;agosto;Masculino;38
RO;Homicídio doloso;2021;agosto;Sexo NI;0
RO;Homicídio doloso;2021;setembro;Feminino;1
RO;Homicídio doloso;2021;setembro;Masculino;22
RO;Homicídio doloso;2021;setembro;Sexo NI;0
RO;Homicídio doloso;2021;outubro;Feminino;3
RO;Homicídio doloso;2021;outubro;Masculino;29
RO;Homicídio doloso;2021;outubro;Sexo NI;0
RO;Homicídio doloso;2021;novembro;Feminino;3
RO;Homicídio doloso;2021;novembro;Masculino;37
RO;Homicídio doloso;2021;novembro;Sexo NI;0
RO;Homicídio doloso;2021;dezembro;Feminino;4
RO;Homicídio doloso;2021;dezembro;Masculino;50
RO;Homicídio doloso;2021;dezembro;Sexo NI;0
RO;Lesão corporal seguida de morte;2021;janeiro;Feminino;0
RO;Lesão corporal seguida de morte;2021;janeiro;Masculino;1
RO;Lesão corporal seguida de morte;2021;janeiro;Sexo NI;0
RO;Lesão corporal seguida de morte;2021;fevereiro;Feminino;0
RO;Lesão corporal seguida de morte;2021;fevereiro;Masculino;0
RO;Lesão corporal seguida de morte;2021;fevereiro;Sexo NI;0
RO;Lesão corporal seguida de morte;2021;março;Feminino;0
RO;Lesão corporal seguida de morte;2021;março;Masculino;0
RO;Lesão corporal seguida de morte;2021;março;Sexo NI;0
RO;Lesão corporal seguida de morte;2021;abril;Feminino;1
RO;Lesão corporal seguida de morte;2021;abril;Masculino;2
RO;Lesão corporal seguida de morte;2021;abril;Sexo NI;0
RO;Lesão corporal seguida de morte;2021;maio;Feminino;0
RO;Lesão corporal seguida de morte;2021;maio;Masculino;0
RO;Lesão corporal seguida de morte;2021;maio;Sexo NI;0
RO;Lesão corporal seguida de morte;2021;junho;Feminino;0
RO;Lesão corporal seguida de morte;2021;junho;Masculino;0
RO;Lesão corporal seguida de morte;2021;junho;Sexo NI;0
RO;Lesão corporal seguida de morte;2021;julho;Feminino;0
RO;Lesão corporal seguida de morte;2021;julho;Masculino;2
RO;Lesão corporal seguida de morte;2021;julho;Sexo NI;0
RO;Lesão corporal seguida de morte;2021;agosto;Feminino;0
RO;Lesão corporal seguida de morte;2021;agosto;Masculino;0
RO;Lesão corporal seguida de morte;2021;agosto;Sexo NI;0
RO;Lesão corporal seguida de morte;2021;setembro;Feminino;0
RO;Lesão corporal seguida de morte;2021;setembro;Masculino;0
RO;Lesão corporal seguida de morte;2021;setembro;Sexo NI;0
RO;Lesão corporal seguida de morte;2021;outubro;Feminino;0
RO;Lesão corporal seguida de morte;2021;outubro;Masculino;0
RO;Lesão corporal seguida de morte;2021;outubro;Sexo NI;0
RO;Lesão corporal seguida de morte;2021;novembro;Feminino;0
RO;Lesão corporal seguida de morte;2021;novembro;Masculino;0
RO;Lesão corporal seguida de morte;2021;novembro;Sexo NI;0
RO;Lesão corporal seguida de morte;2021;dezembro;Feminino;1
RO;Lesão corporal seguida de morte;2021;dezembro;Masculino;0
RO;Lesão corporal seguida de morte;2021;dezembro;Sexo NI;0
RO;Roubo seguido de morte (latrocínio);2021;janeiro;Feminino;0
RO;Roubo seguido de morte (latrocínio);2021;janeiro;Masculino;2
RO;Roubo seguido de morte (latrocínio);2021;janeiro;Sexo NI;0
RO;Roubo seguido de morte (latrocínio);2021;fevereiro;Feminino;0
RO;Roubo seguido de morte (latrocínio);2021;fevereiro;Masculino;0
RO;Roubo seguido de morte (latrocínio);2021;fevereiro;Sexo NI;0
RO;Roubo seguido de morte (latrocínio);2021;março;Feminino;0
RO;Roubo seguido de morte (latrocínio);2021;março;Masculino;1
RO;Roubo seguido de morte (latrocínio);2021;março;Sexo NI;0
RO;Roubo seguido de morte (latrocínio);2021;abril;Feminino;0
RO;Roubo seguido de morte (latrocínio);2021;abril;Masculino;0
RO;Roubo seguido de morte (latrocínio);2021;abril;Sexo NI;0
RO;Roubo seguido de morte (latrocínio);2021;maio;Feminino;0
RO;Roubo seguido de morte (latrocínio);2021;maio;Masculino;0
RO;Roubo seguido de morte (latrocínio);2021;maio;Sexo NI;0
RO;Roubo seguido de morte (latrocínio);2021;junho;Feminino;0
RO;Roubo seguido de morte (latrocínio);2021;junho;Masculino;0
RO;Roubo seguido de morte (latrocínio);2021;junho;Sexo NI;0
RO;Roubo seguido de morte (latrocínio);2021;julho;Feminino;0
RO;Roubo seguido de morte (latrocínio);2021;julho;Masculino;0
RO;Roubo seguido de morte (latrocínio);2021;julho;Sexo NI;0
RO;Roubo seguido de morte (latrocínio);2021;agosto;Feminino;0
RO;Roubo seguido de morte (latrocínio);2021;agosto;Masculino;0
RO;Roubo seguido de morte (latrocínio);2021;agosto;Sexo NI;0
RO;Roubo seguido de morte (latrocínio);2021;setembro;Feminino;1
RO;Roubo seguido de morte (latrocínio);2021;setembro;Masculino;0
RO;Roubo seguido de morte (latrocínio);2021;setembro;Sexo NI;0
RO;Roubo seguido de morte (latrocínio);2021;outubro;Feminino;1
RO;Roubo seguido de morte (latrocínio);2021;outubro;Masculino;4
RO;Roubo seguido de morte (latrocínio);2021;outubro;Sexo NI;0
RO;Roubo seguido de morte (latrocínio);2021;novembro;Feminino;2
RO;Roubo seguido de morte (latrocínio);2021;novembro;Masculino;5
RO;Roubo seguido de morte (latrocínio);2021;novembro;Sexo NI;0
RO;Roubo seguido de morte (latrocínio);2021;dezembro;Feminino;0
RO;Roubo seguido de morte (latrocínio);2021;dezembro;Masculino;1
RO;Roubo seguido de morte (latrocínio);2021;dezembro;Sexo NI;0
RR;Homicídio doloso;2021;janeiro;Feminino;1
RR;Homicídio doloso;2021;janeiro;Masculino;10
RR;Homicídio doloso;2021;janeiro;Sexo NI;0
RR;Homicídio doloso;2021;fevereiro;Feminino;4
RR;Homicídio doloso;2021;fevereiro;Masculino;28
RR;Homicídio doloso;2021;fevereiro;Sexo NI;0
RR;Homicídio doloso;2021;março;Feminino;1
RR;Homicídio doloso;2021;março;Masculino;9
RR;Homicídio doloso;2021;março;Sexo NI;0
RR;Homicídio doloso;2021;abril;Feminino;4
RR;Homicídio doloso;2021;abril;Masculino;15
RR;Homicídio doloso;2021;abril;Sexo NI;1
RR;Homicídio doloso;2021;maio;Feminino;2
RR;Homicídio doloso;2021;maio;Masculino;27
RR;Homicídio doloso;2021;maio;Sexo NI;0
RR;Homicídio doloso;2021;junho;Feminino;1
RR;Homicídio doloso;2021;junho;Masculino;10
RR;Homicídio doloso;2021;junho;Sexo NI;1
RR;Homicídio doloso;2021;julho;Feminino;4
RR;Homicídio doloso;2021;julho;Masculino;14
RR;Homicídio doloso;2021;julho;Sexo NI;0
RR;Homicídio doloso;2021;agosto;Feminino;0
RR;Homicídio doloso;2021;agosto;Masculino;9
RR;Homicídio doloso;2021;agosto;Sexo NI;0
RR;Homicídio doloso;2021;setembro;Feminino;0
RR;Homicídio doloso;2021;setembro;Masculino;10
RR;Homicídio doloso;2021;setembro;Sexo NI;0
RR;Homicídio doloso;2021;outubro;Feminino;1
RR;Homicídio doloso;2021;outubro;Masculino;9
RR;Homicídio doloso;2021;outubro;Sexo NI;0
RR;Homicídio doloso;2021;novembro;Feminino;2
RR;Homicídio doloso;2021;novembro;Masculino;15
RR;Homicídio doloso;2021;novembro;Sexo NI;0
RR;Homicídio doloso;2021;dezembro;Feminino;2
RR;Homicídio doloso;2021;dezembro;Masculino;17
RR;Homicídio doloso;2021;dezembro;Sexo NI;0
RR;Lesão corporal seguida de morte;2021;janeiro;Masculino;2
RR;Lesão corporal seguida de morte;2021;fevereiro;Feminino;0
RR;Lesão corporal seguida de morte;2021;fevereiro;Masculino;0
RR;Lesão corporal seguida de morte;2021;fevereiro;Sexo NI;0
RR;Lesão corporal seguida de morte;2021;março;Feminino;0
RR;Lesão corporal seguida de morte;2021;março;Masculino;0
RR;Lesão corporal seguida de morte;2021;março;Sexo NI;0
RR;Lesão corporal seguida de morte;2021;abril;Feminino;0
RR;Lesão corporal seguida de morte;2021;abril;Masculino;2
RR;Lesão corporal seguida de morte;2021;abril;Sexo NI;0
RR;Lesão corporal seguida de morte;2021;maio;Feminino;0
RR;Lesão corporal seguida de morte;2021;maio;Masculino;2
RR;Lesão corporal seguida de morte;2021;maio;Sexo NI;0
RR;Lesão corporal seguida de morte;2021;junho;Feminino;0
RR;Lesão corporal seguida de morte;2021;junho;Masculino;0
RR;Lesão corporal seguida de morte;2021;junho;Sexo NI;0
RR;Lesão corporal seguida de morte;2021;julho;Feminino;0
RR;Lesão corporal seguida de morte;2021;julho;Masculino;1
RR;Lesão corporal seguida de morte;2021;julho;Sexo NI;0
RR;Lesão corporal seguida de morte;2021;agosto;Feminino;0
RR;Lesão corporal seguida de morte;2021;agosto;Masculino;0
RR;Lesão corporal seguida de morte;2021;agosto;Sexo NI;0
RR;Lesão corporal seguida de morte;2021;setembro;Feminino;0
RR;Lesão corporal seguida de morte;2021;setembro;Masculino;0
RR;Lesão corporal seguida de morte;2021;setembro;Sexo NI;0
RR;Lesão corporal seguida de morte;2021;outubro;Feminino;0
RR;Lesão corporal seguida de morte;2021;outubro;Masculino;0
RR;Lesão corporal seguida de morte;2021;outubro;Sexo NI;0
RR;Lesão corporal seguida de morte;2021;novembro;Feminino;0
RR;Lesão corporal seguida de morte;2021;novembro;Masculino;0
RR;Lesão corporal seguida de morte;2021;novembro;Sexo NI;0
RR;Lesão corporal seguida de morte;2021;dezembro;Feminino;0
RR;Lesão corporal seguida de morte;2021;dezembro;Masculino;1
RR;Lesão corporal seguida de morte;2021;dezembro;Sexo NI;0
RR;Roubo seguido de morte (latrocínio);2021;janeiro;Masculino;2
RR;Roubo seguido de morte (latrocínio);2021;fevereiro;Feminino;0
RR;Roubo seguido de morte (latrocínio);2021;fevereiro;Masculino;1
RR;Roubo seguido de morte (latrocínio);2021;fevereiro;Sexo NI;0
RR;Roubo seguido de morte (latrocínio);2021;março;Feminino;0
RR;Roubo seguido de morte (latrocínio);2021;março;Masculino;0
RR;Roubo seguido de morte (latrocínio);2021;março;Sexo NI;0
RR;Roubo seguido de morte (latrocínio);2021;abril;Feminino;1
RR;Roubo seguido de morte (latrocínio);2021;abril;Masculino;0
RR;Roubo seguido de morte (latrocínio);2021;abril;Sexo NI;0
RR;Roubo seguido de morte (latrocínio);2021;maio;Feminino;0
RR;Roubo seguido de morte (latrocínio);2021;maio;Masculino;1
RR;Roubo seguido de morte (latrocínio);2021;maio;Sexo NI;0
RR;Roubo seguido de morte (latrocínio);2021;junho;Feminino;0
RR;Roubo seguido de morte (latrocínio);2021;junho;Masculino;2
RR;Roubo seguido de morte (latrocínio);2021;junho;Sexo NI;0
RR;Roubo seguido de morte (latrocínio);2021;julho;Feminino;0
RR;Roubo seguido de morte (latrocínio);2021;julho;Masculino;1
RR;Roubo seguido de morte (latrocínio);2021;julho;Sexo NI;0
RR;Roubo seguido de morte (latrocínio);2021;agosto;Feminino;0
RR;Roubo seguido de morte (latrocínio);2021;agosto;Masculino;0
RR;Roubo seguido de morte (latrocínio);2021;agosto;Sexo NI;0
RR;Roubo seguido de morte (latrocínio);2021;setembro;Feminino;0
RR;Roubo seguido de morte (latrocínio);2021;setembro;Masculino;1
RR;Roubo seguido de morte (latrocínio);2021;setembro;Sexo NI;0
RR;Roubo seguido de morte (latrocínio);2021;outubro;Feminino;0
RR;Roubo seguido de morte (latrocínio);2021;outubro;Masculino;1
RR;Roubo seguido de morte (latrocínio);2021;outubro;Sexo NI;0
RR;Roubo seguido de morte (latrocínio);2021;novembro;Feminino;0
RR;Roubo seguido de morte (latrocínio);2021;novembro;Masculino;1
RR;Roubo seguido de morte (latrocínio);2021;novembro;Sexo NI;0
RR;Roubo seguido de morte (latrocínio);2021;dezembro;Feminino;0
RR;Roubo seguido de morte (latrocínio);2021;dezembro;Masculino;2
RR;Roubo seguido de morte (latrocínio);2021;dezembro;Sexo NI;0
SC;Homicídio doloso;2021;janeiro;Feminino;3
SC;Homicídio doloso;2021;janeiro;Masculino;60
SC;Homicídio doloso;2021;janeiro;Sexo NI;0
SC;Homicídio doloso;2021;fevereiro;Feminino;6
SC;Homicídio doloso;2021;fevereiro;Masculino;45
SC;Homicídio doloso;2021;fevereiro;Sexo NI;1
SC;Homicídio doloso;2021;março;Feminino;8
SC;Homicídio doloso;2021;março;Masculino;51
SC;Homicídio doloso;2021;março;Sexo NI;0
SC;Homicídio doloso;2021;abril;Feminino;5
SC;Homicídio doloso;2021;abril;Masculino;43
SC;Homicídio doloso;2021;abril;Sexo NI;0
SC;Homicídio doloso;2021;maio;Feminino;12
SC;Homicídio doloso;2021;maio;Masculino;39
SC;Homicídio doloso;2021;maio;Sexo NI;0
SC;Homicídio doloso;2021;junho;Feminino;14
SC;Homicídio doloso;2021;junho;Masculino;26
SC;Homicídio doloso;2021;junho;Sexo NI;0
SC;Homicídio doloso;2021;julho;Feminino;6
SC;Homicídio doloso;2021;julho;Masculino;43
SC;Homicídio doloso;2021;julho;Sexo NI;0
SC;Homicídio doloso;2021;agosto;Feminino;9
SC;Homicídio doloso;2021;agosto;Masculino;46
SC;Homicídio doloso;2021;agosto;Sexo NI;0
SC;Homicídio doloso;2021;setembro;Feminino;6
SC;Homicídio doloso;2021;setembro;Masculino;40
SC;Homicídio doloso;2021;setembro;Sexo NI;0
SC;Homicídio doloso;2021;outubro;Feminino;13
SC;Homicídio doloso;2021;outubro;Masculino;49
SC;Homicídio doloso;2021;outubro;Sexo NI;0
SC;Homicídio doloso;2021;novembro;Feminino;17
SC;Homicídio doloso;2021;novembro;Masculino;39
SC;Homicídio doloso;2021;novembro;Sexo NI;0
SC;Homicídio doloso;2021;dezembro;Feminino;7
SC;Homicídio doloso;2021;dezembro;Masculino;56
SC;Homicídio doloso;2021;dezembro;Sexo NI;0
SC;Lesão corporal seguida de morte;2021;janeiro;Feminino;0
SC;Lesão corporal seguida de morte;2021;janeiro;Masculino;0
SC;Lesão corporal seguida de morte;2021;janeiro;Sexo NI;0
SC;Lesão corporal seguida de morte;2021;fevereiro;Feminino;0
SC;Lesão corporal seguida de morte;2021;fevereiro;Masculino;2
SC;Lesão corporal seguida de morte;2021;fevereiro;Sexo NI;0
SC;Lesão corporal seguida de morte;2021;março;Feminino;0
SC;Lesão corporal seguida de morte;2021;março;Masculino;1
SC;Lesão corporal seguida de morte;2021;março;Sexo NI;0
SC;Lesão corporal seguida de morte;2021;abril;Feminino;0
SC;Lesão corporal seguida de morte;2021;abril;Masculino;3
SC;Lesão corporal seguida de morte;2021;abril;Sexo NI;0
SC;Lesão corporal seguida de morte;2021;maio;Feminino;0
SC;Lesão corporal seguida de morte;2021;maio;Masculino;0
SC;Lesão corporal seguida de morte;2021;maio;Sexo NI;0
SC;Lesão corporal seguida de morte;2021;junho;Feminino;0
SC;Lesão corporal seguida de morte;2021;junho;Masculino;2
SC;Lesão corporal seguida de morte;2021;junho;Sexo NI;0
SC;Lesão corporal seguida de morte;2021;julho;Feminino;0
SC;Lesão corporal seguida de morte;2021;julho;Masculino;0
SC;Lesão corporal seguida de morte;2021;julho;Sexo NI;0
SC;Lesão corporal seguida de morte;2021;agosto;Feminino;0
SC;Lesão corporal seguida de morte;2021;agosto;Masculino;0
SC;Lesão corporal seguida de morte;2021;agosto;Sexo NI;0
SC;Lesão corporal seguida de morte;2021;setembro;Feminino;0
SC;Lesão corporal seguida de morte;2021;setembro;Masculino;0
SC;Lesão corporal seguida de morte;2021;setembro;Sexo NI;0
SC;Lesão corporal seguida de morte;2021;outubro;Feminino;0
SC;Lesão corporal seguida de morte;2021;outubro;Masculino;2
SC;Lesão corporal seguida de morte;2021;outubro;Sexo NI;0
SC;Lesão corporal seguida de morte;2021;novembro;Feminino;0
SC;Lesão corporal seguida de morte;2021;novembro;Masculino;0
SC;Lesão corporal seguida de morte;2021;novembro;Sexo NI;0
SC;Lesão corporal seguida de morte;2021;dezembro;Feminino;0
SC;Lesão corporal seguida de morte;2021;dezembro;Masculino;0
SC;Lesão corporal seguida de morte;2021;dezembro;Sexo NI;0
SC;Roubo seguido de morte (latrocínio);2021;janeiro;Feminino;0
SC;Roubo seguido de morte (latrocínio);2021;janeiro;Masculino;1
SC;Roubo seguido de morte (latrocínio);2021;janeiro;Sexo NI;0
SC;Roubo seguido de morte (latrocínio);2021;fevereiro;Feminino;0
SC;Roubo seguido de morte (latrocínio);2021;fevereiro;Masculino;1
SC;Roubo seguido de morte (latrocínio);2021;fevereiro;Sexo NI;0
SC;Roubo seguido de morte (latrocínio);2021;março;Feminino;0
SC;Roubo seguido de morte (latrocínio);2021;março;Masculino;2
SC;Roubo seguido de morte (latrocínio);2021;março;Sexo NI;0
SC;Roubo seguido de morte (latrocínio);2021;abril;Feminino;0
SC;Roubo seguido de morte (latrocínio);2021;abril;Masculino;4
SC;Roubo seguido de morte (latrocínio);2021;abril;Sexo NI;0
SC;Roubo seguido de morte (latrocínio);2021;maio;Feminino;0
SC;Roubo seguido de morte (latrocínio);2021;maio;Masculino;2
SC;Roubo seguido de morte (latrocínio);2021;maio;Sexo NI;0
SC;Roubo seguido de morte (latrocínio);2021;junho;Feminino;0
SC;Roubo seguido de morte (latrocínio);2021;junho;Masculino;1
SC;Roubo seguido de morte (latrocínio);2021;junho;Sexo NI;0
SC;Roubo seguido de morte (latrocínio);2021;julho;Feminino;0
SC;Roubo seguido de morte (latrocínio);2021;julho;Masculino;1
SC;Roubo seguido de morte (latrocínio);2021;julho;Sexo NI;0
SC;Roubo seguido de morte (latrocínio);2021;agosto;Feminino;0
SC;Roubo seguido de morte (latrocínio);2021;agosto;Masculino;2
SC;Roubo seguido de morte (latrocínio);2021;agosto;Sexo NI;0
SC;Roubo seguido de morte (latrocínio);2021;setembro;Feminino;0
SC;Roubo seguido de morte (latrocínio);2021;setembro;Masculino;0
SC;Roubo seguido de morte (latrocínio);2021;setembro;Sexo NI;0
SC;Roubo seguido de morte (latrocínio);2021;outubro;Feminino;0
