UF;Tipo Crime;Ano;Mês;Ocorrências
SE;Lesão corporal seguida de morte;2021;dezembro;1
SE;Roubo a instituição financeira;2021;dezembro;0
SE;Roubo de carga;2021;dezembro;0
SE;Roubo de veículo;2021;dezembro;223
SE;Roubo seguido de morte (latrocínio);2021;dezembro;2
SE;Tentativa de homicídio;2021;dezembro;56
TO;Estupro;2021;janeiro;72
TO;Furto de veículo;2021;janeiro;117
TO;Homicídio doloso;2021;janeiro;35
TO;Lesão corporal seguida de morte;2021;janeiro;0
TO;Roubo a instituição financeira;2021;janeiro;0
TO;Roubo de veículo;2021;janeiro;55
TO;Roubo seguido de morte (latrocínio);2021;janeiro;1
TO;Tentativa de homicídio;2021;janeiro;32
TO;Estupro;2021;fevereiro;50
TO;Furto de veículo;2021;fevereiro;74
TO;Homicídio doloso;2021;fevereiro;25
TO;Lesão corporal seguida de morte;2021;fevereiro;0
TO;Roubo a instituição financeira;2021;fevereiro;0
TO;Roubo de veículo;2021;fevereiro;60
TO;Roubo seguido de morte (latrocínio);2021;fevereiro;0
TO;Tentativa de homicídio;2021;fevereiro;37
TO;Estupro;2021;março;58
TO;Furto de veículo;2021;março;104
TO;Homicídio doloso;2021;março;20
TO;Lesão corporal seguida de morte;2021;março;1
TO;Roubo a instituição financeira;2021;março;1
TO;Roubo de veículo;2021;março;39
TO;Roubo seguido de morte (latrocínio);2021;março;1
TO;Tentativa de homicídio;2021;março;29
TO;Estupro;2021;abril;42
TO;Furto de veículo;2021;abril;89
TO;Homicídio doloso;2021;abril;25
TO;Lesão corporal seguida de morte;2021;abril;0
TO;Roubo a instituição financeira;2021;abril;0
TO;Roubo de veículo;2021;abril;30
TO;Roubo seguido de morte (latrocínio);2021;abril;1
TO;Tentativa de homicídio;2021;abril;34
TO;Estupro;2021;maio;56
TO;Furto de veículo;2021;maio;90
TO;Homicídio doloso;2021;maio;28
TO;Lesão corporal seguida de morte;2021;maio;0
TO;Roubo a instituição financeira;2021;maio;0
TO;Roubo de veículo;2021;maio;29
TO;Roubo seguido de morte (latrocínio);2021;maio;2
TO;Tentativa de homicídio;2021;maio;33
TO;Estupro;2021;junho;63
TO;Furto de veículo;2021;junho;78
TO;Homicídio doloso;2021;junho;24
TO;Lesão corporal seguida de morte;2021;junho;0
TO;Roubo a instituição financeira;2021;junho;0
TO;Roubo de veículo;2021;junho;28
TO;Roubo seguido de morte (latrocínio);2021;junho;1
TO;Tentativa de homicídio;2021;junho;22
TO;Estupro;2021;julho;68
TO;Furto de veículo;2021;julho;91
TO;Homicídio doloso;2021;julho;34
TO;Lesão corporal seguida de morte;2021;julho;0
TO;Roubo a instituição financeira;2021;julho;0
TO;Roubo de veículo;2021;julho;31
TO;Roubo seguido de morte (latrocínio);2021;julho;0
TO;Tentativa de homicídio;2021;julho;31
TO;Estupro;2021;agosto;80
TO;Furto de veículo;2021;agosto;116
TO;Homicídio doloso;2021;agosto;28
TO;Lesão corporal seguida de morte;2021;agosto;0
TO;Roubo a instituição financeira;2021;agosto;0
TO;Roubo de veículo;2021;agosto;38
TO;Roubo seguido de morte (latrocínio);2021;agosto;1
TO;Tentativa de homicídio;2021;agosto;34
TO;Estupro;2021;setembro;81
TO;Furto de veículo;2021;setembro;125
TO;Homicídio doloso;2021;setembro;33
TO;Lesão corporal seguida de morte;2021;setembro;0
TO;Roubo a instituição financeira;2021;setembro;0
TO;Roubo de veículo;2021;setembro;36
TO;Roubo seguido de morte (latrocínio);2021;setembro;0
TO;Tentativa de homicídio;2021;setembro;26
TO;Estupro;2021;outubro;58
TO;Furto de veículo;2021;outubro;117
TO;Homicídio doloso;2021;outubro;19
TO;Lesão corporal seguida de morte;2021;outubro;0
TO;Roubo a instituição financeira;2021;outubro;1
TO;Roubo de carga;2021;outubro;0
TO;Roubo de veículo;2021;outubro;30
TO;Roubo seguido de morte (latrocínio);2021;outubro;0
TO;Tentativa de homicídio;2021;outubro;35
TO;Estupro;2021;novembro;64
TO;Furto de veículo;2021;novembro;106
TO;Homicídio doloso;2021;novembro;24
TO;Lesão corporal seguida de morte;2021;novembro;0
TO;Roubo a instituição financeira;2021;novembro;0
TO;Roubo de carga;2021;novembro;0
TO;Roubo de veículo;2021;novembro;27
TO;Roubo seguido de morte (latrocínio);2021;novembro;0
TO;Tentativa de homicídio;2021;novembro;19
TO;Estupro;2021;dezembro;68
TO;Furto de veículo;2021;dezembro;135
TO;Homicídio doloso;2021;dezembro;18
TO;Lesão corporal seguida de morte;2021;dezembro;0
TO;Roubo a instituição financeira;2021;dezembro;0
TO;Roubo de carga;2021;dezembro;0
TO;Roubo de veículo;2021;dezembro;48
TO;Roubo seguido de morte (latrocínio);2021;dezembro;2
TO;Tentativa de homicídio;2021;dezembro;27
AC;Estupro;2020;janeiro;18
AC;Furto de veículo;2020;janeiro;23
AC;Homicídio doloso;2020;janeiro;46
AC;Lesão corporal seguida de morte;2020;janeiro;0
AC;Roubo a instituição financeira;2020;janeiro;0
AC;Roubo de carga;2020;janeiro;0
AC;Roubo de veículo;2020;janeiro;102
AC;Roubo seguido de morte (latrocínio);2020;janeiro;1
AC;Tentativa de homicídio;2020;janeiro;16
AC;Estupro;2020;fevereiro;20
AC;Furto de veículo;2020;fevereiro;40
AC;Homicídio doloso;2020;fevereiro;20
AC;Lesão corporal seguida de morte;2020;fevereiro;0
AC;Roubo a instituição financeira;2020;fevereiro;0
AC;Roubo de carga;2020;fevereiro;0
AC;Roubo de veículo;2020;fevereiro;64
AC;Roubo seguido de morte (latrocínio);2020;fevereiro;0
AC;Tentativa de homicídio;2020;fevereiro;7
AC;Estupro;2020;março;32
AC;Furto de veículo;2020;março;18
AC;Homicídio doloso;2020;março;18
AC;Lesão corporal seguida de morte;2020;março;0
AC;Roubo a instituição financeira;2020;março;0
AC;Roubo de carga;2020;março;0
AC;Roubo de veículo;2020;março;93
AC;Roubo seguido de morte (latrocínio);2020;março;0
AC;Tentativa de homicídio;2020;março;17
AC;Estupro;2020;abril;18
AC;Furto de veículo;2020;abril;30
AC;Homicídio doloso;2020;abril;27
AC;Lesão corporal seguida de morte;2020;abril;0
AC;Roubo a instituição financeira;2020;abril;0
AC;Roubo de carga;2020;abril;0
AC;Roubo de veículo;2020;abril;48
AC;Roubo seguido de morte (latrocínio);2020;abril;0
AC;Tentativa de homicídio;2020;abril;16
AC;Estupro;2020;maio;6
AC;Furto de veículo;2020;maio;18
AC;Homicídio doloso;2020;maio;18
AC;Lesão corporal seguida de morte;2020;maio;0
AC;Roubo a instituição financeira;2020;maio;0
AC;Roubo de carga;2020;maio;0
AC;Roubo de veículo;2020;maio;61
AC;Roubo seguido de morte (latrocínio);2020;maio;1
AC;Tentativa de homicídio;2020;maio;5
AC;Estupro;2020;junho;13
AC;Furto de veículo;2020;junho;9
AC;Homicídio doloso;2020;junho;11
AC;Lesão corporal seguida de morte;2020;junho;0
AC;Roubo a instituição financeira;2020;junho;0
AC;Roubo de carga;2020;junho;0
AC;Roubo de veículo;2020;junho;57
AC;Roubo seguido de morte (latrocínio);2020;junho;1
AC;Tentativa de homicídio;2020;junho;15
AC;Estupro;2020;julho;25
AC;Furto de veículo;2020;julho;12
AC;Homicídio doloso;2020;julho;16
AC;Lesão corporal seguida de morte;2020;julho;0
AC;Roubo a instituição financeira;2020;julho;0
AC;Roubo de carga;2020;julho;0
AC;Roubo de veículo;2020;julho;41
AC;Roubo seguido de morte (latrocínio);2020;julho;1
AC;Tentativa de homicídio;2020;julho;18
AC;Estupro;2020;agosto;37
AC;Furto de veículo;2020;agosto;20
AC;Homicídio doloso;2020;agosto;22
AC;Lesão corporal seguida de morte;2020;agosto;0
AC;Roubo a instituição financeira;2020;agosto;0
AC;Roubo de carga;2020;agosto;0
AC;Roubo de veículo;2020;agosto;61
AC;Roubo seguido de morte (latrocínio);2020;agosto;1
AC;Tentativa de homicídio;2020;agosto;18
AC;Estupro;2020;setembro;27
AC;Furto de veículo;2020;setembro;23
AC;Homicídio doloso;2020;setembro;29
AC;Lesão corporal seguida de morte;2020;setembro;0
AC;Roubo a instituição financeira;2020;setembro;0
AC;Roubo de carga;2020;setembro;0
AC;Roubo de veículo;2020;setembro;59
AC;Roubo seguido de morte (latrocínio);2020;setembro;0
AC;Tentativa de homicídio;2020;setembro;21
AC;Estupro;2020;outubro;30
AC;Furto de veículo;2020;outubro;25
AC;Homicídio doloso;2020;outubro;22
AC;Lesão corporal seguida de morte;2020;outubro;0
AC;Roubo a instituição financeira;2020;outubro;0
AC;Roubo de carga;2020;outubro;0
AC;Roubo de veículo;2020;outubro;81
AC;Roubo seguido de morte (latrocínio);2020;outubro;3
AC;Tentativa de homicídio;2020;outubro;15
AC;Estupro;2020;novembro;28
AC;Furto de veículo;2020;novembro;15
AC;Homicídio doloso;2020;novembro;23
AC;Lesão corporal seguida de morte;2020;novembro;0
AC;Roubo a instituição financeira;2020;novembro;0
AC;Roubo de carga;2020;novembro;0
AC;Roubo de veículo;2020;novembro;79
AC;Roubo seguido de morte (latrocínio);2020;novembro;3
AC;Tentativa de homicídio;2020;novembro;6
AC;Estupro;2020;dezembro;26
AC;Furto de veículo;2020;dezembro;56
AC;Homicídio doloso;2020;dezembro;19
AC;Lesão corporal seguida de morte;2020;dezembro;1
AC;Roubo a instituição financeira;2020;dezembro;0
AC;Roubo de carga;2020;dezembro;0
AC;Roubo de veículo;2020;dezembro;90
AC;Roubo seguido de morte (latrocínio);2020;dezembro;0
AC;Tentativa de homicídio;2020;dezembro;8
AL;Estupro;2020;janeiro;71
AL;Furto de veículo;2020;janeiro;172
AL;Homicídio doloso;2020;janeiro;93
AL;Lesão corporal seguida de morte;2020;janeiro;0
AL;Roubo a instituição financeira;2020;janeiro;0
AL;Roubo de carga;2020;janeiro;4
AL;Roubo de veículo;2020;janeiro;215
AL;Roubo seguido de morte (latrocínio);2020;janeiro;4
AL;Tentativa de homicídio;2020;janeiro;30
AL;Estupro;2020;fevereiro;42
AL;Furto de veículo;2020;fevereiro;172
AL;Homicídio doloso;2020;fevereiro;125
AL;Lesão corporal seguida de morte;2020;fevereiro;0
AL;Roubo a instituição financeira;2020;fevereiro;0
AL;Roubo de carga;2020;fevereiro;0
AL;Roubo de veículo;2020;fevereiro;206
AL;Roubo seguido de morte (latrocínio);2020;fevereiro;4
AL;Tentativa de homicídio;2020;fevereiro;45
AL;Estupro;2020;março;41
AL;Furto de veículo;2020;março;126
AL;Homicídio doloso;2020;março;100
AL;Lesão corporal seguida de morte;2020;março;0
AL;Roubo a instituição financeira;2020;março;0
AL;Roubo de carga;2020;março;1
AL;Roubo de veículo;2020;março;195
AL;Roubo seguido de morte (latrocínio);2020;março;1
AL;Tentativa de homicídio;2020;março;32
AL;Estupro;2020;abril;49
AL;Furto de veículo;2020;abril;84
AL;Homicídio doloso;2020;abril;113
AL;Lesão corporal seguida de morte;2020;abril;0
AL;Roubo a instituição financeira;2020;abril;0
AL;Roubo de carga;2020;abril;1
AL;Roubo de veículo;2020;abril;182
AL;Roubo seguido de morte (latrocínio);2020;abril;1
AL;Tentativa de homicídio;2020;abril;35
AL;Estupro;2020;maio;47
AL;Furto de veículo;2020;maio;135
AL;Homicídio doloso;2020;maio;93
AL;Lesão corporal seguida de morte;2020;maio;0
AL;Roubo a instituição financeira;2020;maio;0
AL;Roubo de carga;2020;maio;2
AL;Roubo de veículo;2020;maio;144
AL;Roubo seguido de morte (latrocínio);2020;maio;0
AL;Tentativa de homicídio;2020;maio;25
AL;Estupro;2020;junho;42
AL;Furto de veículo;2020;junho;110
AL;Homicídio doloso;2020;junho;91
AL;Lesão corporal seguida de morte;2020;junho;2
AL;Roubo a instituição financeira;2020;junho;0
AL;Roubo de carga;2020;junho;0
AL;Roubo de veículo;2020;junho;35
AL;Roubo seguido de morte (latrocínio);2020;junho;0
AL;Tentativa de homicídio;2020;junho;15
AL;Estupro;2020;julho;61
AL;Furto de veículo;2020;julho;135
AL;Homicídio doloso;2020;julho;65
AL;Lesão corporal seguida de morte;2020;julho;1
AL;Roubo a instituição financeira;2020;julho;0
AL;Roubo de carga;2020;julho;1
AL;Roubo de veículo;2020;julho;48
AL;Roubo seguido de morte (latrocínio);2020;julho;4
AL;Tentativa de homicídio;2020;julho;35
AL;Estupro;2020;agosto;70
AL;Furto de veículo;2020;agosto;112
AL;Homicídio doloso;2020;agosto;72
AL;Lesão corporal seguida de morte;2020;agosto;0
AL;Roubo a instituição financeira;2020;agosto;0
AL;Roubo de carga;2020;agosto;0
AL;Roubo de veículo;2020;agosto;53
AL;Roubo seguido de morte (latrocínio);2020;agosto;1
AL;Tentativa de homicídio;2020;agosto;38
AL;Estupro;2020;setembro;58
AL;Furto de veículo;2020;setembro;122
AL;Homicídio doloso;2020;setembro;93
AL;Lesão corporal seguida de morte;2020;setembro;1
AL;Roubo a instituição financeira;2020;setembro;0
AL;Roubo de carga;2020;setembro;2
AL;Roubo de veículo;2020;setembro;34
AL;Roubo seguido de morte (latrocínio);2020;setembro;0
AL;Tentativa de homicídio;2020;setembro;35
AL;Estupro;2020;outubro;48
AL;Furto de veículo;2020;outubro;142
AL;Homicídio doloso;2020;outubro;99
AL;Lesão corporal seguida de morte;2020;outubro;1
AL;Roubo a instituição financeira;2020;outubro;0
AL;Roubo de carga;2020;outubro;0
AL;Roubo de veículo;2020;outubro;129
AL;Roubo seguido de morte (latrocínio);2020;outubro;3
AL;Tentativa de homicídio;2020;outubro;38
AL;Estupro;2020;novembro;66
AL;Furto de veículo;2020;novembro;121
AL;Homicídio doloso;2020;novembro;115
AL;Lesão corporal seguida de morte;2020;novembro;1
AL;Roubo a instituição financeira;2020;novembro;0
AL;Roubo de carga;2020;novembro;2
AL;Roubo de veículo;2020;novembro;140
AL;Roubo seguido de morte (latrocínio);2020;novembro;3
AL;Tentativa de homicídio;2020;novembro;45
AL;Estupro;2020;dezembro;49
AL;Furto de veículo;2020;dezembro;154
AL;Homicídio doloso;2020;dezembro;128
AL;Lesão corporal seguida de morte;2020;dezembro;2
AL;Roubo a instituição financeira;2020;dezembro;0
AL;Roubo de carga;2020;dezembro;1
AL;Roubo de veículo;2020;dezembro;149
AL;Roubo seguido de morte (latrocínio);2020;dezembro;0
AL;Tentativa de homicídio;2020;dezembro;42
AP;Estupro;2020;janeiro;31
AP;Furto de veículo;2020;janeiro;25
AP;Homicídio doloso;2020;janeiro;26
AP;Lesão corporal seguida de morte;2020;janeiro;5
AP;Roubo a instituição financeira;2020;janeiro;0
AP;Roubo de carga;2020;janeiro;0
AP;Roubo de veículo;2020;janeiro;31
AP;Roubo seguido de morte (latrocínio);2020;janeiro;0
AP;Tentativa de homicídio;2020;janeiro;14
AP;Estupro;2020;fevereiro;33
AP;Furto de veículo;2020;fevereiro;56
AP;Homicídio doloso;2020;fevereiro;18
AP;Lesão corporal seguida de morte;2020;fevereiro;1
AP;Roubo a instituição financeira;2020;fevereiro;0
AP;Roubo de carga;2020;fevereiro;0
AP;Roubo de veículo;2020;fevereiro;29
AP;Roubo seguido de morte (latrocínio);2020;fevereiro;1
AP;Tentativa de homicídio;2020;fevereiro;9
AP;Estupro;2020;março;18
AP;Furto de veículo;2020;março;16
AP;Homicídio doloso;2020;março;21
AP;Lesão corporal seguida de morte;2020;março;1
AP;Roubo a instituição financeira;2020;março;1
AP;Roubo de carga;2020;março;0
AP;Roubo de veículo;2020;março;3
AP;Roubo seguido de morte (latrocínio);2020;março;2
AP;Tentativa de homicídio;2020;março;9
AP;Estupro;2020;abril;17
AP;Furto de veículo;2020;abril;13
AP;Homicídio doloso;2020;abril;12
AP;Lesão corporal seguida de morte;2020;abril;2
AP;Roubo a instituição financeira;2020;abril;0
AP;Roubo de carga;2020;abril;0
AP;Roubo de veículo;2020;abril;16
AP;Roubo seguido de morte (latrocínio);2020;abril;0
AP;Tentativa de homicídio;2020;abril;14
AP;Estupro;2020;maio;17
AP;Furto de veículo;2020;maio;13
AP;Homicídio doloso;2020;maio;15
AP;Lesão corporal seguida de morte;2020;maio;2
AP;Roubo a instituição financeira;2020;maio;0
AP;Roubo de carga;2020;maio;0
AP;Roubo de veículo;2020;maio;1
AP;Tentativa de homicídio;2020;maio;7
AP;Estupro;2020;junho;17
AP;Furto de veículo;2020;junho;2
AP;Homicídio doloso;2020;junho;18
AP;Lesão corporal seguida de morte;2020;junho;0
AP;Roubo a instituição financeira;2020;junho;0
AP;Roubo de carga;2020;junho;0
AP;Roubo de veículo;2020;junho;0
AP;Tentativa de homicídio;2020;junho;9
AP;Estupro;2020;julho;26
AP;Furto de veículo;2020;julho;3
AP;Homicídio doloso;2020;julho;19
AP;Lesão corporal seguida de morte;2020;julho;1
AP;Roubo a instituição financeira;2020;julho;0
AP;Roubo de carga;2020;julho;0
AP;Roubo de veículo;2020;julho;3
AP;Roubo seguido de morte (latrocínio);2020;julho;2
AP;Tentativa de homicídio;2020;julho;7
AP;Estupro;2020;agosto;32
AP;Furto de veículo;2020;agosto;7
AP;Homicídio doloso;2020;agosto;18
AP;Lesão corporal seguida de morte;2020;agosto;1
AP;Roubo a instituição financeira;2020;agosto;0
AP;Roubo de carga;2020;agosto;0
AP;Roubo de veículo;2020;agosto;2
AP;Roubo seguido de morte (latrocínio);2020;agosto;2
AP;Tentativa de homicídio;2020;agosto;6
AP;Estupro;2020;setembro;13
AP;Furto de veículo;2020;setembro;2
AP;Homicídio doloso;2020;setembro;24
AP;Roubo a instituição financeira;2020;setembro;2
AP;Roubo de carga;2020;setembro;0
AP;Roubo de veículo;2020;setembro;3
AP;Tentativa de homicídio;2020;setembro;7
AP;Estupro;2020;outubro;25
AP;Furto de veículo;2020;outubro;5
AP;Homicídio doloso;2020;outubro;21
AP;Lesão corporal seguida de morte;2020;outubro;0
AP;Roubo a instituição financeira;2020;outubro;0
AP;Roubo de carga;2020;outubro;0
AP;Roubo de veículo;2020;outubro;0
AP;Roubo seguido de morte (latrocínio);2020;outubro;1
AP;Tentativa de homicídio;2020;outubro;8
AP;Estupro;2020;novembro;20
AP;Furto de veículo;2020;novembro;15
AP;Homicídio doloso;2020;novembro;17
AP;Lesão corporal seguida de morte;2020;novembro;1
AP;Roubo a instituição financeira;2020;novembro;0
AP;Roubo de carga;2020;novembro;0
AP;Roubo de veículo;2020;novembro;12
AP;Roubo seguido de morte (latrocínio);2020;novembro;1
AP;Tentativa de homicídio;2020;novembro;13
AP;Estupro;2020;dezembro;0
AP;Furto de veículo;2020;dezembro;0
AP;Homicídio doloso;2020;dezembro;14
AP;Lesão corporal seguida de morte;2020;dezembro;1
AP;Roubo a instituição financeira;2020;dezembro;0
AP;Roubo de carga;2020;dezembro;0
AP;Roubo de veículo;2020;dezembro;0
AP;Roubo seguido de morte (latrocínio);2020;dezembro;1
AP;Tentativa de homicídio;2020;dezembro;0
AM;Estupro;2020;janeiro;59
AM;Furto de veículo;2020;janeiro;204
AM;Homicídio doloso;2020;janeiro;114
AM;Lesão corporal seguida de morte;2020;janeiro;0
AM;Roubo a instituição financeira;2020;janeiro;0
AM;Roubo de carga;2020;janeiro;1
AM;Roubo de veículo;2020;janeiro;199
AM;Roubo seguido de morte (latrocínio);2020;janeiro;3
AM;Tentativa de homicídio;2020;janeiro;22
AM;Estupro;2020;fevereiro;47
AM;Furto de veículo;2020;fevereiro;204
AM;Homicídio doloso;2020;fevereiro;75
AM;Lesão corporal seguida de morte;2020;fevereiro;2
AM;Roubo a instituição financeira;2020;fevereiro;0
AM;Roubo de carga;2020;fevereiro;5
AM;Roubo de veículo;2020;fevereiro;133
AM;Roubo seguido de morte (latrocínio);2020;fevereiro;4
AM;Tentativa de homicídio;2020;fevereiro;17
AM;Estupro;2020;março;55
AM;Furto de veículo;2020;março;178
AM;Homicídio doloso;2020;março;47
AM;Lesão corporal seguida de morte;2020;março;2
AM;Roubo a instituição financeira;2020;março;0
AM;Roubo de carga;2020;março;0
AM;Roubo de veículo;2020;março;179
AM;Roubo seguido de morte (latrocínio);2020;março;3
AM;Tentativa de homicídio;2020;março;16
AM;Estupro;2020;abril;25
AM;Furto de veículo;2020;abril;129
AM;Homicídio doloso;2020;abril;45
AM;Lesão corporal seguida de morte;2020;abril;2
AM;Roubo a instituição financeira;2020;abril;2
AM;Roubo de carga;2020;abril;2
AM;Roubo de veículo;2020;abril;138
AM;Roubo seguido de morte (latrocínio);2020;abril;5
AM;Tentativa de homicídio;2020;abril;9
AM;Estupro;2020;maio;46
AM;Furto de veículo;2020;maio;149
AM;Homicídio doloso;2020;maio;77
AM;Lesão corporal seguida de morte;2020;maio;3
AM;Roubo a instituição financeira;2020;maio;0
AM;Roubo de carga;2020;maio;0
AM;Roubo de veículo;2020;maio;150
AM;Roubo seguido de morte (latrocínio);2020;maio;2
